                 Time	               V(VIN)	              V(VOUT)
  1.607500379274e-006	     9.23421859741211	     9.14706611633301
1.61550081271898e-006	     9.24753189086914	     9.19607830047607
1.63150167960893e-006	     9.27383804321289	     9.19607830047607
1.66350341338884e-006	     9.32514953613281	     9.19607830047607
             1.7e-006	      9.3815336227417	     9.19607830047607
1.70050000000965e-006	     9.38228988647461	      9.2039213180542
1.70150005419027e-006	     9.38380146026611	     9.21960830688477
1.70350016255152e-006	     9.38681983947754	     9.25098323822021
  1.707500379274e-006	     9.39283657073975	     9.31373119354248
1.71550081271898e-006	        9.40478515625	     9.35294151306152
1.73150167960893e-006	     9.42834854125977	     9.35294151306152
1.76350341338884e-006	     9.47413158416748	     9.35294151306152
             1.8e-006	     9.52413558959961	     9.35294151306152
1.80050000000965e-006	     9.52480411529541	     9.36078453063965
1.80150005419027e-006	      9.5261402130127	     9.37647151947021
1.80350016255152e-006	     9.52880668640137	     9.40784549713135
  1.807500379274e-006	     9.53411769866943	     9.47059440612793
1.81550081271898e-006	     9.54465484619141	     9.50980377197266
1.83150167960893e-006	     9.56538391113281	     9.50980377197266
1.86350341338884e-006	     9.60545539855957	     9.50980377197266
             1.9e-006	     9.64888286590576	     9.50980377197266
1.90050000000965e-006	      9.6494607925415	     9.51568603515625
1.90150005419027e-006	     9.65061473846436	     9.52745151519775
1.90350016255152e-006	     9.65291881561279	     9.55098247528076
  1.907500379274e-006	     9.65750503540039	     9.59804344177246
1.91550081271898e-006	     9.66658878326416	     9.62745094299316
1.93150167960893e-006	       9.684401512146	     9.62745094299316
1.96350341338884e-006	     9.71860408782959	     9.62745094299316
               2e-006	     9.75528240203857	     9.62745094299316
2.00050000000965e-006	     9.75576782226563	     9.63333320617676
2.00150005419027e-006	     9.75673675537109	     9.64509868621826
2.00350016255152e-006	     9.75866889953613	     9.66862964630127
  2.007500379274e-006	     9.76251125335693	     9.71569061279297
2.01550081271898e-006	     9.77010536193848	     9.74509811401367
2.03150167960893e-006	     9.78493118286133	     9.74509811401367
2.06350341338884e-006	     9.81313133239746	     9.74509811401367
             2.1e-006	     9.84291553497314	     9.74509811401367
2.10050000000965e-006	     9.84330654144287	     9.74901962280273
2.10150005419027e-006	     9.84408569335937	     9.75686359405517
2.10350016255152e-006	     9.84563827514648	     9.77255058288574
  2.107500379274e-006	     9.84872150421143	     9.80392456054688
2.11550081271898e-006	     9.85479640960693	     9.82352924346924
2.13150167960894e-006	      9.8665771484375	     9.82352924346924
2.16350341338884e-006	     9.88866233825684	     9.82352924346924
             2.2e-006	     9.91143608093262	     9.82352924346924
2.20050000000965e-006	     9.91173076629639	      9.8274507522583
2.20150005419027e-006	     9.91231727600097	     9.83529472351074
2.20350016255152e-006	     9.91348457336426	     9.85098171234131
  2.207500379274e-006	     9.91579723358154	     9.88235569000244
2.21550081271898e-006	     9.92032814025879	      9.9019603729248
2.23150167960893e-006	     9.92901706695557	      9.9019603729248
2.26350341338884e-006	     9.94490051269531	      9.9019603729248
             2.3e-006	     9.96057319641113	      9.9019603729248
2.30050000000965e-006	     9.96077060699463	      9.9049015045166
2.30150005419027e-006	     9.96116161346435	     9.91078472137451
2.30350016255152e-006	     9.96193981170654	     9.92255020141602
  2.307500379274e-006	     9.96347141265869	     9.94608020782471
2.31550081271898e-006	     9.96644115447998	     9.96078395843506
2.33150167960893e-006	     9.97200489044189	     9.96078395843506
2.36350341338884e-006	     9.98162269592285	     9.96078395843506
             2.4e-006	     9.99013328552246	     9.96078395843506
2.40050000000965e-006	     9.99023246765137	     9.96274471282959
2.40150005419027e-006	     9.99042701721191	     9.96666717529297
2.40350016255152e-006	     9.99081230163574	     9.97451019287109
  2.407500379274e-006	     9.99155807495117	     9.99019718170166
2.41550081271898e-006	     9.99295425415039	                   10
2.43150167960893e-006	     9.99536991119385	                   10
2.46350341338884e-006	     9.99868583679199	                   10
             2.5e-006	                   10	                   10
2.50050000000965e-006	                   10	                   10
2.50150005419027e-006	     9.99999809265137	                   10
2.50350016255152e-006	     9.99998760223389	                   10
  2.507500379274e-006	     9.99994468688965	                   10
2.51550081271898e-006	     9.99976253509521	                   10
2.53150167960894e-006	     9.99902057647705	                   10
2.56350341338884e-006	     9.99602031707764	                   10
             2.6e-006	     9.99013328552246	                   10
2.60050000000965e-006	     9.99003505706787	                   10
2.60150005419027e-006	     9.98983573913574	                   10
2.60350016255152e-006	     9.98943138122559	                   10
  2.607500379274e-006	     9.98859882354736	                   10
2.61550081271898e-006	     9.98683929443359	                   10
2.63150167960893e-006	     9.98294258117676	                   10
2.66350341338884e-006	      9.9736385345459	                   10
             2.7e-006	     9.96057319641113	                   10
2.70050000000965e-006	     9.96037673950195	     9.99803924560547
2.70150005419027e-006	     9.95998096466064	      9.9941177368164
2.70350016255152e-006	     9.95918369293213	     9.98627376556396
  2.707500379274e-006	     9.95756530761719	      9.9705867767334
2.71550081271898e-006	      9.9542350769043	     9.96078395843506
2.73150167960893e-006	     9.94719886779785	     9.96078395843506
2.76350341338884e-006	     9.93162727355957	     9.96078395843506
             2.8e-006	     9.91143608093262	     9.96078395843506
2.80050000000965e-006	     9.91114139556885	     9.95882320404053
2.80150005419027e-006	     9.91055107116699	     9.95490169525146
2.80350016255152e-006	     9.90936374664307	     9.94705772399902
  2.807500379274e-006	     9.90696620941162	     9.93137073516846
2.81550081271898e-006	     9.90207862854004	     9.92156887054443
2.83150167960894e-006	     9.89193153381348	     9.92156887054443
2.86350341338884e-006	     9.87015438079834	     9.92156887054443
             2.9e-006	     9.84291553497314	     9.92156887054443
2.90050000000965e-006	     9.84252452850342	     9.91862773895264
2.90150005419027e-006	     9.84174156188965	     9.91274452209472
2.90350016255152e-006	     9.84016990661621	     9.90097904205322
  2.907500379274e-006	     9.83700180053711	     9.87744903564453
2.91550081271898e-006	     9.83057594299316	     9.86274528503418
2.93150167960894e-006	     9.81735706329346	     9.86274528503418
2.96350341338884e-006	     9.78946018218994	     9.86274528503418
               3e-006	     9.75528240203857	     9.86274528503418
3.00050000000965e-006	     9.75479698181152	     9.85882377624512
3.00150005419027e-006	     9.75382423400879	     9.85097980499267
3.00350016255152e-006	     9.75187301635742	     9.83529281616211
  3.007500379274e-006	     9.74794864654541	     9.80391883850098
3.01550081271898e-006	     9.74000930786133	     9.78431415557861
3.03150167960893e-006	     9.72377109527588	     9.78431415557861
3.06350341338884e-006	     9.68986511230469	     9.78431415557861
             3.1e-006	     9.64888286590576	     9.78431415557861
3.10050000000965e-006	      9.6483039855957	      9.7784309387207
3.10150005419027e-006	     9.64714527130127	     9.76666641235351
3.10350016255152e-006	     9.64482307434082	     9.74313545227051
  3.107500379274e-006	     9.64015674591064	     9.69607353210449
3.11550081271898e-006	     9.63073539733887	     9.66666698455811
3.13150167960893e-006	     9.61154270172119	     9.66666698455811
3.16350341338884e-006	      9.5717601776123	     9.66666698455811
             3.2e-006	     9.52413558959961	     9.66666698455811
3.20050000000965e-006	     9.52346611022949	     9.66078472137451
3.20150005419027e-006	     9.52212715148926	     9.64901924133301
3.20350016255152e-006	     9.51944255828857	        9.62548828125
  3.207500379274e-006	     9.51405239105225	      9.5784273147583
3.21550081271898e-006	     9.50318717956543	      9.5490198135376
3.23150167960894e-006	     9.48111438751221	      9.5490198135376
3.26350341338884e-006	     9.43561363220215	      9.5490198135376
             3.3e-006	      9.3815336227417	      9.5490198135376
3.30050000000965e-006	     9.38077640533447	     9.54117679595947
3.30150005419027e-006	      9.3792610168457	      9.5254898071289
3.30350016255152e-006	     9.37622547149658	     9.49411487579346
  3.307500379274e-006	     9.37013339996338	     9.43136692047119
3.31550081271898e-006	     9.35786628723145	     9.39215660095215
3.33150167960894e-006	     9.33300113677979	     9.39215660095215
3.36350341338884e-006	     9.28196048736572	     9.39215660095215
             3.4e-006	     9.22163963317871	     9.39215660095215
3.40050000000965e-006	     9.22079753875732	     9.38431358337402
3.40150005419027e-006	     9.21911239624023	     9.36862659454346
3.40350016255152e-006	     9.21573734283447	     9.33725261688232
  3.407500379274e-006	      9.2089672088623	     9.27450370788574
3.41550081271898e-006	     9.19534683227539	     9.23529434204102
3.43150167960893e-006	     9.16778755187988	     9.23529434204102
3.46350341338884e-006	     9.11140918731689	     9.23529434204102
             3.5e-006	     9.04508495330811	     9.23529434204102
3.50050000000965e-006	     9.04416179656982	     9.22745132446289
3.50150005419027e-006	     9.04231357574463	     9.21176433563232
3.50350016255152e-006	     9.03861141204834	     9.18038940429688
  3.507500379274e-006	     9.03118991851807	     9.11764144897461
3.51550081271898e-006	     9.01626968383789	     9.07843112945557
3.53150167960893e-006	     8.98612594604492	     9.07843112945557
3.56350341338884e-006	     8.92463207244873	     9.07843112945557
             3.6e-006	     8.85256576538086	     9.07843112945557
3.60050000000965e-006	     8.85156440734863	     9.07058811187744
3.60150005419027e-006	     8.84956073760986	     9.05490112304687
3.60350016255152e-006	     8.84554767608643	     9.02352714538574
  3.607500379274e-006	     8.83750343322754	     8.96077823638916
3.61550081271898e-006	     8.82134342193604	     8.92156887054443
3.63150167960894e-006	     8.78873252868652	     8.92156887054443
3.66350341338884e-006	     8.72236633300781	     8.92156887054443
             3.7e-006	     8.64484310150146	     8.92156887054443
3.70050000000965e-006	     8.64376735687256	     8.90980434417725
3.70150005419027e-006	     8.64161586761474	     8.88627338409424
3.70350016255152e-006	     8.63730716705322	     8.83921146392822
  3.707500379274e-006	     8.62867259979248	     8.74508953094482
3.71550081271898e-006	     8.61133480072021	     8.68627452850342
3.73150167960894e-006	     8.57638740539551	     8.68627452850342
3.76350341338884e-006	     8.50541019439697	     8.68627452850342
             3.8e-006	      8.4227352142334	     8.68627452850342
3.80050000000965e-006	     8.42158985137939	     8.67451000213623
3.80150005419027e-006	     8.41929912567138	     8.65097904205322
3.80350016255152e-006	     8.41471099853516	     8.60391807556152
  3.807500379274e-006	     8.40552043914795	     8.50979518890381
3.81550081271898e-006	     8.38707542419434	      8.4509801864624
3.83150167960893e-006	     8.34992694854736	      8.4509801864624
3.86350341338884e-006	     8.27461910247803	      8.4509801864624
             3.9e-006	     8.18711948394775	      8.4509801864624
3.90050000000965e-006	     8.18590927124023	     8.43921566009521
3.90150005419027e-006	     8.18348789215088	     8.41568470001221
3.90350016255152e-006	     8.17863941192627	     8.36862373352051
  3.907500379274e-006	     8.16892910003662	     8.27450084686279
3.91550081271898e-006	     8.14944744110107	     8.21568584442139
3.93150167960893e-006	      8.1102466583252	     8.21568584442139
3.96350341338884e-006	     8.03090476989746	     8.21568584442139
               4e-006	     7.93892621994019	     8.21568584442139
4.00050000000965e-006	     7.93765544891357	      8.2039213180542
4.00150005419027e-006	     7.93511247634888	     8.18039131164551
4.00350016255152e-006	     7.93002319335937	     8.13332939147949
  4.007500379274e-006	     7.91983079910278	     8.03920650482178
4.01550081271898e-006	     7.89939069747925	     7.98039197921753
4.03150167960893e-006	      7.8582911491394	     7.98039197921753
4.06350341338884e-006	     7.77522945404053	     7.98039197921753
             4.1e-006	     7.67913389205933	     7.98039197921753
4.10050000000965e-006	     7.67780780792236	     7.96862745285034
4.10150005419027e-006	      7.6751537322998	     7.94509696960449
4.10350016255152e-006	      7.6698431968689	     7.89803552627563
  4.107500379274e-006	     7.65920925140381	     7.80391263961792
4.11550081271898e-006	     7.63789129257202	     7.74509811401367
4.13150167960894e-006	     7.59505558013916	     7.74509811401367
4.16350341338884e-006	     7.50860118865967	     7.74509811401367
             4.2e-006	     7.40876817703247	     7.74509811401367
4.20050000000965e-006	     7.40739154815674	     7.72941160202026
4.20150005419027e-006	     7.40463781356811	     7.69803762435913
4.20350016255152e-006	      7.3991265296936	     7.63528919219971
  4.207500379274e-006	     7.38809299468994	      7.5097918510437
4.21550081271898e-006	     7.36598110198975	     7.43137264251709
4.23150167960894e-006	     7.32157802581787	     7.43137264251709
4.26350341338884e-006	      7.2320728302002	     7.43137264251709
             4.3e-006	     7.12889623641968	     7.43137264251709
4.30050000000965e-006	     7.12747526168823	     7.41960763931274
4.30150005419027e-006	     7.12463140487671	     7.39607715606689
4.30350016255152e-006	     7.11894178390503	     7.34901571273804
  4.307500379274e-006	     7.10755252838135	     7.25489282608032
4.31550081271898e-006	     7.08473348617554	     7.19607830047607
4.33150167960894e-006	     7.03893852233887	     7.19607830047607
4.36350341338884e-006	     6.94673538208008	     7.19607830047607
             4.4e-006	      6.8406229019165	     7.19607830047607
4.40050000000965e-006	     6.83916234970093	     7.18039226531982
4.40150005419027e-006	     6.83624029159546	     7.14901781082153
4.40350016255152e-006	     6.83039426803589	     7.08626937866211
  4.407500379274e-006	     6.81869411468506	     6.96077251434326
4.41550081271898e-006	     6.79525852203369	     6.88235282897949
4.43150167960894e-006	     6.74825239181519	     6.88235282897949
4.46350341338884e-006	     6.65371465682983	     6.88235282897949
             4.5e-006	     6.54508495330811	     6.88235282897949
4.50050000000965e-006	     6.54359102249146	     6.86666679382324
4.50150005419027e-006	     6.54060220718384	     6.83529233932495
4.50350016255152e-006	     6.53462314605713	     6.77254390716553
  4.507500379274e-006	     6.52265787124634	     6.64704704284668
4.51550081271898e-006	     6.49869871139526	     6.56862735748291
4.53150167960893e-006	     6.45066690444946	     6.56862735748291
4.56350341338884e-006	     6.35416793823242	     6.56862735748291
             4.6e-006	     6.24344921112061	     6.56862735748291
4.60050000000965e-006	     6.24192810058594	     6.55294132232666
4.60150005419027e-006	     6.23888444900513	     6.52156686782837
4.60350016255152e-006	     6.23279571533203	     6.45881843566894
  4.607500379274e-006	      6.2206130027771	      6.3333215713501
4.61550081271898e-006	     6.19622373580933	     6.25490188598633
4.63150167960893e-006	      6.1473560333252	     6.25490188598633
4.66350341338884e-006	     6.04927682876587	     6.25490188598633
             4.7e-006	     5.93690633773804	     6.25490188598633
4.70050000000965e-006	     5.93536376953125	     6.23921585083008
4.70150005419027e-006	      5.9322772026062	     6.20784139633179
4.70350016255152e-006	     5.92610311508179	     6.14509296417236
  4.707500379274e-006	     5.91375064849854	     6.01959609985352
4.71550081271898e-006	     5.88902807235718	     5.94117641448975
4.73150167960893e-006	     5.83951711654663	     5.94117641448975
4.76350341338884e-006	     5.74024486541748	     5.94117641448975
             4.8e-006	     5.62666606903076	     5.94117641448975
4.80050000000965e-006	     5.62510776519775	      5.9254903793335
4.80150005419027e-006	     5.62199068069458	      5.8941159248352
4.80350016255152e-006	     5.61575508117676	     5.83136749267578
  4.807500379274e-006	     5.60328197479248	     5.70587062835693
4.81550081271898e-006	     5.57832384109497	     5.62745094299316
4.83150167960893e-006	     5.52836465835571	     5.62745094299316
4.86350341338884e-006	     5.42829132080078	     5.62745094299316
             4.9e-006	     5.31395244598389	     5.62745094299316
4.90050000000965e-006	     5.31238508224487	     5.61568641662598
4.90150005419027e-006	     5.30924940109253	     5.59215545654297
4.90350016255152e-006	     5.30297756195068	     5.54509401321411
  4.907500379274e-006	     5.29043245315552	     5.45097160339355
4.91550081271898e-006	      5.2653374671936	     5.39215707778931
4.93150167960894e-006	     5.21512746810913	     5.39215707778931
4.96350341338884e-006	     5.11464738845825	     5.39215707778931
               5e-006	                    5	     5.39215707778931
5.00050000000965e-006	     4.99842929840088	     5.37254905700684
5.00150005419027e-006	     4.99528741836548	     5.33333110809326
5.00350016255152e-006	     4.98900413513184	     5.25489568710327
  5.007500379274e-006	     4.97643709182739	     5.09802436828613
5.01550081271898e-006	     4.95130348205566	                    5
5.03150167960894e-006	     4.90104103088379	                    5
5.06350341338884e-006	     4.80055093765259	                    5
             5.1e-006	     4.68604755401611	                    5
5.10050000000965e-006	     4.68447971343994	     4.98431396484375
5.10150005419027e-006	     4.68134450912476	     4.95293951034546
5.10350016255152e-006	     4.67507362365723	     4.89019107818603
  5.107500379274e-006	     4.66253423690796	     4.76469421386719
5.11550081271898e-006	     4.63746213912964	     4.68627452850342
5.13150167960894e-006	     4.58734512329102	     4.68627452850342
5.16350341338884e-006	     4.48724174499512	     4.68627452850342
             5.2e-006	     4.37333393096924	     4.68627452850342
5.20050000000965e-006	     4.37177562713623	     4.67451000213623
5.20150005419027e-006	     4.36865854263306	     4.65097904205322
5.20350016255152e-006	     4.36242580413818	     4.60391759872436
  5.207500379274e-006	     4.34996366500854	     4.50979518890381
5.21550081271898e-006	     4.32505130767822	      4.4509801864624
5.23150167960894e-006	     4.27527809143066	      4.4509801864624
5.26350341338884e-006	     4.17595624923706	      4.4509801864624
             5.3e-006	     4.06309366226196	      4.4509801864624
5.30050000000965e-006	     4.06155061721802	     4.43529415130615
5.30150005419027e-006	     4.05846452713013	     4.40391969680786
5.30350016255152e-006	     4.05229425430298	     4.34117126464844
  5.307500379274e-006	     4.03995800018311	     4.21567440032959
5.31550081271898e-006	     4.01530408859253	     4.13725471496582
5.33150167960893e-006	     3.96607089042664	     4.13725471496582
5.36350341338884e-006	     3.86792302131653	     4.13725471496582
             5.4e-006	     3.75655055046082	     4.13725471496582
5.40050000000965e-006	     3.75502920150757	     4.12156867980957
5.40150005419027e-006	     3.75198650360107	     4.09019422531128
5.40350016255152e-006	     3.74590301513672	     4.02744579315185
  5.407500379274e-006	     3.73374152183533	     3.90194892883301
5.41550081271898e-006	     3.70944285392761	     3.82352948188782
5.43150167960893e-006	     3.66094422340393	     3.82352948188782
5.46350341338884e-006	      3.5643572807312	     3.82352948188782
             5.5e-006	     3.45491504669189	     3.82352948188782
5.50050000000965e-006	     3.45342111587524	     3.80784320831299
5.50150005419027e-006	      3.4504337310791	     3.77646899223328
5.50350016255152e-006	     3.44446086883545	     3.71372032165527
  5.507500379274e-006	     3.43252229690552	     3.58822345733643
5.51550081271898e-006	     3.40867519378662	     3.50980401039124
5.53150167960893e-006	     3.36110210418701	     3.50980401039124
5.56350341338884e-006	     3.26645755767822	     3.50980401039124
             5.6e-006	     3.15937733650208	     3.50980401039124
5.60050000000965e-006	      3.1579167842865	     3.49411773681641
5.60150005419027e-006	     3.15499639511108	     3.46274352073669
5.60350016255152e-006	     3.14915776252747	     3.39999485015869
  5.607500379274e-006	     3.13748931884766	     3.27449798583984
5.61550081271898e-006	     3.11418771743774	     3.19607853889465
5.63150167960894e-006	     3.06772804260254	     3.19607853889465
5.66350341338884e-006	     2.97539925575256	     3.19607853889465
             5.7e-006	     2.87110352516174	     3.19607853889465
5.70050000000965e-006	     2.86968231201172	     3.18431377410889
5.70150005419027e-006	     2.86684036254883	     3.16078305244446
5.70350016255152e-006	     2.86115908622742	      3.1137216091156
  5.707500379274e-006	      2.8498067855835	     3.01959896087646
5.71550081271898e-006	      2.8271427154541	     2.96078443527222
5.73150167960894e-006	     2.78197979927063	     2.96078443527222
5.76350341338884e-006	     2.69233107566834	     2.96078443527222
             5.8e-006	     2.59123158454895	     2.96078443527222
5.80050000000965e-006	      2.5898551940918	     2.94509816169739
5.80150005419027e-006	     2.58710312843323	      2.9137237071991
5.80350016255152e-006	     2.58160161972046	     2.85097527503967
  5.807500379274e-006	     2.57060980796814	     2.72547841072083
5.81550081271898e-006	       2.548672914505	     2.64705872535706
5.83150167960894e-006	     2.50498509407043	     2.64705872535706
5.86350341338884e-006	     2.41837048530579	     2.64705872535706
             5.9e-006	     2.32086610794067	     2.64705872535706
5.90050000000965e-006	     2.31953978538513	     2.63137245178223
5.90150005419027e-006	     2.31688833236694	     2.59999823570251
5.90350016255152e-006	     2.31158828735352	     2.53724980354309
  5.907500379274e-006	     2.30100083351135	     2.41175270080566
5.91550081271898e-006	     2.27987718582153	     2.33333325386047
5.93150167960894e-006	     2.23783707618713	     2.33333325386047
5.96350341338884e-006	     2.15459799766541	     2.33333325386047
               6e-006	     2.06107378005981	     2.33333325386047
6.00050000000965e-006	      2.0598030090332	     2.32156872749329
6.00150005419027e-006	      2.0572624206543	     2.29803800582886
6.00350016255152e-006	     2.05218482017517	         2.2509765625
  6.007500379274e-006	     2.04204344749451	     2.15685391426086
6.01550081271898e-006	     2.02181696891785	     2.09803915023804
6.03150167960894e-006	     1.98158991336823	     2.09803915023804
6.06350341338884e-006	     1.90205526351929	     2.09803915023804
             6.1e-006	     1.81288003921509	     2.09803915023804
6.10050000000965e-006	     1.81166994571686	     2.08627462387085
6.10150005419027e-006	     1.80925035476685	     2.06274390220642
6.10350016255152e-006	     1.80441510677338	     2.01568245887756
