                 Time	               V(DAC)	               V(VIN)
  0.00177117310000001	    0.973597466945648	     1.00883603096008
         0.0017711736	    0.730794131755829	     1.00883650779724
         0.0017711737	    0.676713824272156	     1.00883650779724
          0.001771174	    0.523106336593628	     1.00883674621582
         0.0017711741	    0.475899398326874	     1.00883686542511
         0.0017711742	    0.432178735733032	      1.0088369846344
         0.0017711744	    0.354958325624466	     1.00883710384369
         0.0017711745	    0.321302354335785	     1.00883722305298
         0.0017711746	    0.291119515895844	     1.00883734226227
  0.00177117492549724	    0.218614086508751	     1.00883758068085
  0.00177117512358955	    0.187223389744759	     1.00883769989014
  0.00177117530957467	    0.163336634635925	     1.00883793830872
  0.00177117568154491	    0.126852229237556	     1.00883817672729
  0.00177117577453747	    0.119826748967171	     1.00883829593658
  0.00177117596052258	     0.10768324136734	     1.00883841514587
  0.00177117633249282	   0.0967446863651276	     1.00883877277374
  0.00177117673538297	   0.0905145779252052	     1.00883913040161
  0.00177117695608313	   0.0908635929226875	      1.0088392496109
  0.00177117718202199	   0.0910274684429169	     1.00883948802948
   0.0017711776338997	   0.0909990817308426	     1.00883984565735
  0.00177117818077232	   0.0910138934850693	     1.00884032249451
  0.00177117898245479	   0.0910518616437912	     1.00884091854095
  0.00177118009762044	    0.091068759560585	     1.00884187221527
  0.00177118207835729	   0.0910559818148613	     1.00884354114532
  0.00177118550748701	    0.091055266559124	     1.00884640216827
  0.00177119236574645	   0.0910603925585747	     1.00885212421417
  0.00177120283232207	   0.0910586044192314	     1.00886082649231
  0.00177122376547332	   0.0910581648349762	     1.00887835025787
  0.00177126563177581	   0.0910582095384598	     1.00891327857971
  0.00177131986604209	    0.091058224439621	     1.00895881652832
  0.00177140787826057	   0.0910582169890404	     1.00903284549713
  0.00177149910912986	   0.0910582169890404	     1.00910985469818
  0.00177167408452506	   0.0910582169890404	     1.00925850868225
  0.00177184631810661	   0.0910582169890404	     1.00940597057343
  0.00177219078526969	   0.0910582169890404	     1.00970447063446
  0.00177256324277396	   0.0910582169890404	     1.01003241539001
          0.001773075	   0.0910582169890404	     1.01049184799194
         0.0017730751	   0.0910582020878792	     1.01049196720123
  0.00177370185476074	    0.091058224439621	     1.01106858253479
  0.00177432012182007	   0.0910582169890404	     1.01165246963501
  0.00177555665593872	   0.0910582169890404	     1.01286482810974
   0.0017768933258606	   0.0910582169890404	     1.01424241065979
  0.00177840737920532	   0.0910582169890404	     1.01588690280914
   0.0017793700180603	   0.0910582169890404	     1.01697874069214
         0.0017800095	   0.0910582169890404	     1.01772391796112
  0.00178001000000001	    0.093972310423851	     1.01772451400757
  0.00178001100005419	    0.104799322783947	     1.01772570610046
         0.0017800119	    0.123648039996624	     1.01772677898407
         0.0017800122	    0.132894307374954	     1.01772713661194
         0.0017800123	    0.136344417929649	     1.01772725582123
          0.001780013	      0.1659946590662	     1.01772809028625
         0.0017800131	    0.171068906784058	     1.01772820949554
         0.0017800132	    0.176339685916901	     1.01772832870483
         0.0017800137	    0.205194979906082	     1.01772892475128
         0.0017800138	    0.211427137255669	     1.01772904396057
  0.00178001469276582	    0.268411189317703	     1.01772999763489
  0.00178001577198242	    0.300153076648712	     1.01773130893707
  0.00178001689608877	    0.304678529500961	     1.01773262023926
  0.00178001849814986	    0.303587526082993	     1.01773452758789
  0.00178002021662627	    0.302258253097534	     1.01773655414581
  0.00178002360328769	    0.303025186061859	     1.01774060726166
   0.0017800269784007	    0.302756160497665	     1.01774454116821
  0.00178003149345254	    0.302694141864777	     1.01774990558624
  0.00178004052355622	    0.302696615457535	     1.01776051521301
  0.00178005858376359	    0.302701503038406	     1.01778173446655
  0.00178009470417832	    0.302699238061905	     1.01782441139221
  0.00178016694500779	    0.302699118852615	     1.01790988445282
  0.00178031142666672	    0.302699118852615	     1.01808130741119
   0.0017806003899846	    0.302699148654938	     1.01842665672302
  0.00178117831662034	    0.302699148654938	     1.01912689208984
  0.00178233416989182	    0.302699148654938	     1.02056646347046
  0.00178365195706223	    0.302699148654938	     1.02227056026459
  0.00178628753140305	    0.302699148654938	     1.02587985992432
  0.00179155868008469	    0.302699148654938	     1.03389883041382
  0.00179894774868821	    0.302699148654938	     1.04692125320435
         0.0018000095	    0.302699148654938	     1.04896187782288
  0.00180001000000001	    0.308095753192902	     1.04896295070648
  0.00180001100005419	    0.330610603094101	     1.04896485805511
  0.00180001207144768	    0.378667265176773	     1.04896688461304
         0.0018000122	     0.38669753074646	     1.04896712303162
         0.0018000123	    0.393537431955338	      1.0489673614502
          0.001800013	    0.452821850776672	     1.04896867275238
         0.0018000131	    0.463010132312775	     1.04896891117096
         0.0018000132	    0.473587900400162	     1.04896914958954
         0.0018000135	    0.507418513298035	     1.04896974563599
         0.0018000137	    0.525566101074219	     1.04897010326386
         0.0018000138	    0.531522452831268	     1.04897022247314
  0.00180001412698736	    0.543976426124573	     1.04897093772888
  0.00180001457034347	    0.552040576934814	     1.04897177219391
         0.0018000146	    0.552544951438904	      1.0489718914032
         0.0018000149	    0.558660387992859	     1.04897236824036
          0.001800015	     0.56123161315918	     1.04897260665894
         0.0018000151	    0.562200546264648	     1.04897284507751
         0.0018000153	    0.558200418949127	     1.04897320270538
         0.0018000154	    0.554336369037628	     1.04897344112396
         0.0018000155	    0.550054609775543	     1.04897356033325
   0.0018000159360918	    0.535181820392609	     1.04897439479828
  0.00180001621418472	    0.528259575366974	     1.04897499084473
  0.00180001648817982	    0.522761523723602	     1.04897546768188
  0.00180001703617002	    0.515994250774384	     1.04897654056549
   0.0018000174249972	    0.515012681484222	     1.04897737503052
  0.00180001770360234	    0.514377653598785	     1.04897785186768
  0.00180001805522318	    0.514306247234344	     1.04897856712341
  0.00180001845480713	    0.514313578605652	     1.04897928237915
  0.00180001893900174	     0.51431792974472	     1.04898023605347
  0.00180001968527052	    0.514335334300995	     1.04898166656494
  0.00180002108784232	    0.514342665672302	      1.0489844083786
  0.00180002276273283	    0.514337122440338	     1.04898774623871
  0.00180002548629257	    0.514339029788971	     1.04899299144745
  0.00180003093341205	    0.514338374137878	     1.04900360107422
  0.00180004182765099	    0.514338791370392	     1.04902470111847
  0.00180006226012322	    0.514338910579681	     1.04906439781189
  0.00180010312506768	    0.514339208602905	     1.04914391040802
   0.0018001848549566	     0.51433801651001	     1.04930305480957
  0.00180034831473443	    0.514338195323944	     1.04962205886841
  0.00180067523429009	    0.514338195323944	     1.05026304721832
  0.00180132907340142	    0.514338195323944	     1.05155718326569
  0.00180263675162408	    0.514338254928589	     1.05419325828552
  0.00180525210806939	    0.514338254928589	      1.0596569776535
  0.00181048282096002	    0.514338195323944	     1.07134449481964
         0.0018200095	    0.514338195323944	     1.09519839286804
  0.00182001000000001	    0.517038583755493	     1.09519970417023
  0.00182001100005419	    0.528045296669006	      1.0952023267746
  0.00182001213384629	    0.554310321807861	     1.09520542621613
         0.0018200122	    0.556403994560242	     1.09520554542542
         0.0018200123	     0.55981707572937	     1.09520590305328
         0.0018200131	    0.594526708126068	      1.0952080488205
         0.0018200132	    0.599843740463257	     1.09520828723907
         0.0018200137	    0.628846287727356	     1.09520959854126
         0.0018200138	    0.635094165802002	     1.09520983695984
  0.00182001474603747	    0.695599794387817	     1.09521245956421
   0.0018200158403415	    0.725049674510956	     1.09521532058716
  0.00182001697431986	    0.728676736354828	     1.09521842002869
  0.00182001803733145	    0.727499961853027	     1.09522116184235
  0.00182002016335462	    0.726726174354553	     1.09522688388824
   0.0018200225397173	    0.726676464080811	     1.09523320198059
  0.00182002729244267	      0.7266925573349	     1.09524595737457
  0.00182003679789339	    0.726701557636261	     1.09527146816254
  0.00182005580879484	    0.726703763008118	     1.09532225131989
  0.00182009383059775	    0.726702392101288	     1.09542417526245
  0.00182016987420355	    0.726702213287354	     1.09562790393829
  0.00182032196141516	    0.726702451705933	     1.09603607654572
  0.00182062613583838	    0.726702511310577	     1.09685504436493
  0.00182123448468481	    0.726702392101288	     1.09850263595581
  0.00182245118237768	    0.726702392101288	     1.10183751583099
  0.00182488457776343	    0.726702392101288	     1.10866451263428
  0.00182975136853491	    0.726702392101288	     1.12294185161591
  0.00183948495007788	    0.726702392101288	     1.15394246578217
         0.0018400095	    0.726702392101288	     1.15570402145386
  0.00184001000000001	    0.737507045269012	     1.15570569038391
  0.00184001100005419	    0.781523048877716	     1.15570914745331
  0.00184001213310123	    0.886452972888947	     1.15571296215057
         0.0018400122	    0.894974172115326	     1.15571320056915
         0.0018400123	    0.908600926399231	     1.15571343898773
         0.0018400131	     1.04726958274841	     1.15571618080139
         0.0018400132	     1.06846463680267	     1.15571653842926
         0.0018400135	     1.13586056232452	     1.15571749210358
         0.0018400137	     1.16147446632385	     1.15571820735931
         0.0018400138	     1.16768169403076	     1.15571856498718
   0.0018400142039146	     1.16215348243713	     1.15571987628937
         0.0018400145	     1.14068853855133	     1.15572094917297
         0.0018400146	      1.1324737071991	     1.15572118759155
         0.0018400149	     1.11305034160614	     1.15572226047516
          0.001840015	     1.10872685909271	     1.15572261810303
         0.0018400151	     1.10096597671509	     1.15572285652161
         0.0018400153	     1.07732784748077	     1.15572357177734
         0.0018400154	     1.06256556510925	     1.15572392940521
         0.0018400155	     1.04816579818726	     1.15572428703308
  0.00184001598810616	    0.996416568756104	     1.15572595596313
  0.00184001640757385	    0.968090713024139	     1.15572726726532
  0.00184001678857791	    0.950455665588379	      1.1557285785675
  0.00184001733163211	    0.941527903079987	     1.15573048591614
    0.001840017623788	    0.938306629657745	     1.15573143959045
  0.00184001802146274	    0.937597393989563	     1.15573275089264
  0.00184001844544734	    0.937619864940643	     1.15573418140411
  0.00184001889155085	    0.937671899795532	     1.15573573112488
  0.00184001968541022	    0.937714338302612	     1.15573835372925
  0.00184002051270406	    0.937719345092773	     1.15574109554291
   0.0018400218163694	    0.937713861465454	     1.15574550628662
  0.00184002442370008	    0.937711715698242	     1.15575432777405
  0.00184002963836144	    0.937712788581848	     1.15577185153961
  0.00184004006768416	    0.937713801860809	     1.15580701828003
   0.0018400609263296	    0.937711417675018	     1.15587723255157
  0.00184010264362048	    0.937712490558624	     1.15601778030396
  0.00184018607820223	    0.937712490558624	     1.15629911422729
  0.00184035294736575	    0.937712609767914	     1.15686237812042
  0.00184068668569277	    0.937712609767914	     1.15799176692963
  0.00184135416234683	    0.937712728977203	     1.16026163101196
  0.00184268911565493	    0.937712848186493	     1.16484558582306
  0.00184535902227114	    0.937713086605072	     1.17418944835663
  0.00185069883550356	    0.937713325023651	     1.19357168674469
         0.0018600095	    0.937713503837585	     1.22952485084534
  0.00186001000000001	    0.940635204315186	     1.22952675819397
  0.00186001100005419	    0.951492846012115	     1.22953081130981
         0.0018600119	    0.970529615879059	      1.2295343875885
         0.0018600122	    0.979715347290039	      1.2295355796814
         0.0018600123	    0.983138918876648	     1.22953605651855
          0.001860013	     1.01281929016113	     1.22953879833221
         0.0018600131	     1.01789224147797	     1.22953927516937
         0.0018600132	     1.02319836616516	     1.22953963279724
         0.0018600137	     1.05214989185333	     1.22954165935516
         0.0018600138	     1.05839943885803	     1.22954201698303
  0.00186001469174137	      1.1154625415802	     1.22954559326172
  0.00186001576537003	     1.14722764492035	     1.22954988479614
  0.00186001688761373	     1.15183675289154	     1.22955441474915
  0.00186001848539074	     1.15075266361237	     1.22956085205078
  0.00186002020014187	     1.14999282360077	     1.22956764698029
  0.00186002333460112	     1.14981436729431	     1.22958016395569
  0.00186002770883699	     1.14983940124512	     1.22959768772125
  0.00186003645730873	     1.14986598491669	     1.22963273525238
  0.00186004811448713	      1.1498556137085	     1.22967946529388
  0.00186007142884393	     1.14985466003418	     1.22977292537689
  0.00186011805755754	     1.14985549449921	     1.22995984554291
  0.00186021131498476	     1.14985716342926	     1.23033380508423
  0.00186039782983919	     1.14986062049866	     1.23108243942261
  0.00186067568285127	     1.14986550807953	     1.23219978809357
  0.00186111194116731	     1.14987301826477	     1.23395895957947
  0.00186191503030916	     1.14988601207733	     1.23721218109131
  0.00186352120859285	     1.14990949630737	     1.24377679824829
  0.00186673356516023	     1.14994597434998	     1.25713646411896
    0.001873158278295	     1.14998722076416	     1.28475821018219
         0.0018800095	     1.15000402927399	     1.31549644470215
  0.00188001000000001	     1.15541577339172	     1.31549870967865
  0.00188001100005419	     1.17746901512146	     1.31550323963165
  0.00188001213272871	     1.22993576526642	     1.31550848484039
         0.0018800122	      1.2341719865799	     1.31550872325897
         0.0018800123	     1.24098551273346	     1.31550920009613
         0.0018800131	     1.31000101566315	     1.31551289558411
         0.0018800132	     1.32055878639221	     1.31551337242126
         0.0018800135	     1.35426151752472	     1.31551468372345
