                 Time	                V(D0)	                V(D1)	                V(D3)	              V(VOUT)	                V(D2)
  0.00310189785547167	     4.99746990203857	     4.99743890762329	  0.00249861809425056	    -3.75721669197083	  0.00249868421815336
  0.00319673428125292	     4.99746990203857	     4.99743890762329	  0.00249861809425056	    -3.75721573829651	  0.00249868421815336
  0.00338640713281542	     4.99746990203857	     4.99743890762329	  0.00249861809425056	    -3.75721669197083	  0.00249868421815336
  0.00376575283594042	     4.99746990203857	     4.99743890762329	  0.00249861809425056	    -3.75721621513367	  0.00249868421815336
                0.004	     4.99746990203857	     4.99743890762329	  0.00249861809425056	    -3.75721621513367	  0.00249868421815336
  0.00400000007142857	     4.97815132141113	     4.97805976867676	  0.00249866768717766	    -3.75721597671509	   0.0217558313161135
  0.00400000021429345	     3.75344967842102	       3.753005027771	   0.0025018691085279	    -3.75718355178833	     1.24553990364075
  0.00400000037308395	    0.125980004668236	    0.125983580946922	   0.0025114119052887	    -3.75701427459717	     4.87324714660645
  0.00400000044733364	   0.0117876548320055	   0.0117912301793695	  0.00251172343268991	    -3.75692462921143	     4.98795223236084
  0.00400000046735708	  0.00673650018870831	  0.00673912558704615	  0.00251173693686724	    -3.75690102577209	     4.99307203292847
  0.00400000050740395	  0.00251195952296257	  0.00251358398236334	  0.00251174927689135	    -3.75685715675354	     4.99737119674683
  0.00400000056118201	  0.00248883478343487	  0.00249046017415822	  0.00251174997538328	    -3.75680708885193	     4.99739456176758
  0.00400000064370883	  0.00250035151839256	  0.00250197644345462	  0.00251175044104457	    -3.75674533843994	     4.99738311767578
  0.00400000078859934	  0.00250039994716644	  0.00250202510505915	  0.00251175137236714	    -3.75667238235474	     4.99738311767578
  0.00400000107838036	  0.00250037596561015	  0.00250200112350285	  0.00251175207085907	    -3.75659656524658	     4.99738311767578
   0.0040000016579424	  0.00250037596561015	  0.00250200112350285	  0.00251175230368972	    -3.75657248497009	     4.99738311767578
  0.00400000281706647	  0.00250037596561015	  0.00250200112350285	  0.00251175207085907	    -3.75659704208374	     4.99738311767578
  0.00400000513531462	   0.0025003757327795	  0.00250200065784156	  0.00251175067387521	    -3.75673246383667	     4.99738311767578
  0.00400000977181093	  0.00250037503428757	  0.00250199949368835	   0.0025117457844317	    -3.75718927383423	     4.99738311767578
  0.00400001904480354	  0.00250037293881178	  0.00250199506990612	  0.00251172832213342	    -3.75885343551636	     4.99738311767578
  0.00400003759078876	  0.00250036595389247	  0.00250198133289814	  0.00251167267560959	    -3.76413917541504	     4.99738311767578
  0.00400007145218746	  0.00250034779310226	  0.00250194501131773	  0.00251152785494924	    -3.77790999412537	     4.99738264083862
  0.00400011464767353	  0.00250032101757824	  0.00250189122743905	  0.00251131225377321	    -3.79839372634888	     4.99738264083862
  0.00400016607456104	  0.00250028748996556	  0.00250182440504432	   0.0025110449641943	    -3.82381558418274	     4.99738264083862
  0.00400024664811985	  0.00250023463740945	   0.0025017186999321	  0.00251062284223735	    -3.86393094062805	     4.99738216400146
  0.00400038640909092	  0.00250014313496649	  0.00250153569504619	  0.00250989058986306	    -3.93353605270386	     4.99738216400146
  0.00400066593103306	  0.00249996036291122	  0.00250116991810501	  0.00250842771492898	      -4.072585105896	     4.99738121032715
  0.00400122497491733	  0.00249959900975227	   0.0025004472117871	  0.00250553665682673	    -4.34738206863403	     4.99737977981567
  0.00400234306268589	  0.00249903183430433	  0.00249931309372187	  0.00250100065022707	    -4.77891635894775	     4.99737739562988
  0.00400344570093052	  0.00249878573231399	  0.00249882065691054	  0.00249903090298176	     -4.9665355682373	     4.99737644195557
  0.00400390298776524	  0.00249875313602388	  0.00249875569716096	  0.00249877106398344	    -4.99130725860596	     4.99737644195557
   0.0040043775837888	   0.0024987393990159	  0.00249872822314501	  0.00249866140075028	    -5.00174570083618	     4.99737644195557
  0.00400487387590305	  0.00249873683787882	   0.0024987228680402	  0.00249863974750042	    -5.00381755828857	     4.99737644195557
  0.00400543911867039	  0.00249873520806432	  0.00249871984124184	  0.00249862787313759	    -5.00493764877319	     4.99737644195557
  0.00400597641878025	  0.00249873474240303	  0.00249871867708862	  0.00249862298369408	    -5.00541400909424	     4.99737644195557
  0.00400705101899998	  0.00249873427674174	  0.00249871774576604	  0.00249861925840378	    -5.00575971603394	     4.99737644195557
  0.00400920021943943	   0.0024987340439111	   0.0024987175129354	  0.00249861855991185	     -5.0058331489563	     4.99737644195557
   0.0040124526303281	   0.0024987340439111	  0.00249871774576604	  0.00249861879274249	    -5.00581645965576	     4.99737644195557
  0.00401659768037693	   0.0024987340439111	  0.00249871774576604	  0.00249861879274249	    -5.00581884384155	     4.99737644195557
  0.00402488778047459	   0.0024987340439111	   0.0024987175129354	  0.00249861855991185	    -5.00582313537598	     4.99737644195557
   0.0040414679806699	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	    -5.00581979751587	     4.99737644195557
  0.00407462838106052	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	    -5.00582122802734	     4.99737644195557
  0.00414094918184177	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	     -5.0058217048645	     4.99737644195557
  0.00427359078340427	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	    -5.00582122802734	     4.99737644195557
  0.00453887398652927	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	     -5.0058217048645	     4.99737644195557
                0.005	   0.0024987340439111	  0.00249871774576604	  0.00249861855991185	    -5.00582122802734	     4.99737644195557
  0.00500000007142857	   0.0217569842934608	  0.00249873008579016	  0.00249866861850023	    -5.00587940216064	     4.99737644195557
  0.00500000021429345	     1.24596428871155	  0.00249953311868012	  0.00250188028439879	    -5.00582408905029	     4.99737787246704
  0.00500000039764759	     4.93808603286743	  0.00250196037814021	  0.00251158932223916	     -5.0056209564209	     4.99738264083862
  0.00500000051587899	     4.99783086776733	  0.00250200112350285	  0.00251175230368972	    -5.00549077987671	     4.99738311767578
  0.00500000061343503	       4.997483253479	  0.00250200089067221	  0.00251175137236714	    -5.00540351867676	     4.99738311767578
   0.0050000008018183	     4.99745988845825	  0.00250200112350285	  0.00251175253652036	    -5.00528955459595	     4.99738311767578
  0.00500000117858485	       4.997483253479	  0.00250200158916414	  0.00251175370067358	    -5.00519704818726	     4.99738311767578
  0.00500000193211794	     4.99747180938721	  0.00250200158916414	  0.00251175393350422	    -5.00516319274902	     4.99738311767578
  0.00500000343918413	     4.99747180938721	  0.00250200135633349	  0.00251175300218165	    -5.00524282455444	     4.99738311767578
  0.00500000645331651	     4.99747180938721	  0.00250200089067221	   0.0025117511395365	    -5.00543880462646	     4.99738311767578
  0.00500001248158127	     4.99747180938721	  0.00250199879519641	  0.00251174322329462	    -5.00618267059326	     4.99738311767578
   0.0050000245381108	     4.99747180938721	  0.00250199204310775	  0.00251171551644802	    -5.00880336761475	     4.99738311767578
  0.00500004865116984	     4.99747180938721	  0.00250197062268853	  0.00251163053326309	    -5.01689910888672	     4.99738311767578
  0.00500008470601947	     4.99747180938721	  0.00250192941166461	  0.00251146499067545	    -5.03263425827026	     4.99738264083862
  0.00500012955255419	     4.99747180938721	  0.00250187236815691	  0.00251123681664467	    -5.05430841445923	     4.99738264083862
  0.00500019056386859	     4.99747133255005	  0.00250179274007678	  0.00251091830432415	    -5.08458280563354	     4.99738264083862
  0.00500028296298892	     4.99747133255005	  0.00250167166814208	  0.00251043424941599	    -5.13059425354004	     4.99738216400146
  0.00500046664066226	     4.99747133255005	  0.00250143115408719	  0.00250947219319642	    -5.22203922271729	     4.99738168716431
  0.00500083399600894	     4.99747133255005	  0.00250095129013062	  0.00250755273737013	    -5.40448045730591	     4.99738073348999
   0.0050015687067023	     4.99747085571289	  0.00250003044493496	  0.00250387005507946	    -5.75459337234497	     4.99737882614136
  0.00500303812808901	     4.99746990203857	  0.00249892612919211	  0.00249945279210806	    -6.17508316040039	     4.99737691879272
  0.00500381775684268	     4.99746990203857	  0.00249874824658036	  0.00249874102883041	    -6.24289798736572	     4.99737644195557
  0.00500455103702456	     4.99746990203857	  0.00249870331026614	  0.00249856151640415	    -6.26001024246216	     4.99737644195557
  0.00500492835826785	     4.99746990203857	  0.00249870307743549	  0.00249856081791222	    -6.26008129119873	     4.99737644195557
  0.00500542960948855	     4.99746990203857	  0.00249870750121772	   0.0024985782802105	    -6.25840473175049	     4.99737644195557
